Temperatura,Personas,Electrodomesticos,Consumo_kWh
23.119570670323306,4.0,10.0,43.91675728929982
28.82070214986922,1.0,13.0,45.53908339947238
22.626122513239537,3.0,18.0,50.804326974013996
19.852972294373735,5.0,8.0,47.362560121456724
22.611487515161418,4.0,7.0,36.825787553280016
24.71649014518194,4.0,18.0,52.52085548927389
22.24430035162852,5.0,18.0,66.15743432679618
22.202958456019413,2.0,9.0,36.98380395433574
18.490041560966223,3.0,20.0,56.4762969783474
18.68549541224526,2.0,9.0,36.64721404118251
,5.0,20.0,60.12577354354397
30.747883715934698,5.0,8.0,53.371707011785674
15.780683823043574,3.0,17.0,48.916697328123696
18.53547401102046,5.0,11.0,39.30836007930994
18.40796367215401,5.0,12.0,44.83551196550552
,,,50.796156524972595
20.52525160853986,4.0,9.0,39.46043888630835
28.238710363368668,2.0,19.0,55.49182158920603
18.63254687878066,4.0,20.0,56.556300967185315
23.39497081111901,4.0,,47.37277815923769
17.823264733701215,2.0,11.0,
32.72574563886694,4.0,17.0,62.12692110367029
16.062007904852436,3.0,17.0,48.38584919332771
23.549103551135136,2.0,11.0,43.61665946459765
25.168884404660492,1.0,12.0,41.77773034106192
24.068995487257492,4.0,16.0,57.14612891718009
21.073561705611457,5.0,8.0,44.43136901205941
21.35089650133287,2.0,20.0,56.64172520619087
22.219057359895547,1.0,,47.36768658473417
21.264989991857558,5.0,17.0,163.04868955906383
26.819395583974547,1.0,17.0,53.355130620464294
33.05261500795676,4.0,10.0,49.57328968254335
19.212541074960832,5.0,9.0,44.42742873738853
15.150985102104611,4.0,5.0,32.404853782172495
21.558589758243727,5.0,19.0,62.57218018300006
34.898546688271594,2.0,18.0,60.76603104466923
17.981627160151348,3.0,17.0,48.87065949536274
30.195584027220338,3.0,13.0,53.686656506974956
30.388504070382204,1.0,6.0,35.27237777051352
19.232058791460027,5.0,10.0,39.68728127828378
24.844915395926378,4.0,,60.370671352095876
30.141983115642688,2.0,19.0,56.36710061541149
20.104361295062564,2.0,20.0,
20.982098199488192,2.0,12.0,37.99097567026459
19.09159543025678,3.0,7.0,28.85951521688599
16.926216346535668,4.0,9.0,37.841958699453556
18.753612274669965,2.0,18.0,48.00528462569329
15.880298666188718,2.0,11.0,37.50827016109331
22.17041734129613,1.0,8.0,30.9641473985042
18.15013384470679,5.0,18.0,61.25265553073797
23.16892955895374,5.0,16.0,59.28641641184117
14.220521768981865,5.0,9.0,36.513159538902485
23.654401161072286,1.0,5.0,27.958667899826725
26.167644808044624,3.0,8.0,47.99874678052109
12.031321787142723,1.0,18.0,41.9049146848523
23.87028284923786,2.0,20.0,53.51557327384902
28.13834496236646,4.0,18.0,64.18864444247214
15.951794906543974,2.0,11.0,31.477786719977008
30.362861934188516,2.0,20.0,58.63225799225362
24.095095046830227,4.0,16.0,48.28624191307837
,5.0,14.0,52.59106725979259
21.72115461171147,1.0,11.0,33.380248095162344
24.79163456260861,3.0,,49.59157474454661
22.380026957062057,2.0,14.0,40.26471496545865
,2.0,8.0,38.35627170639993
17.39663203460317,3.0,16.0,46.69483555383617
22.84680412018039,1.0,10.0,31.85593232059149
14.9314275154751,2.0,17.0,42.01312733677404
21.4438696932565,3.0,,40.05468752208787
17.480461792676053,2.0,5.0,28.81991106283527
18.322350287051165,5.0,12.0,52.407785192726365
28.18046587605219,5.0,16.0,65.1979971115291
27.456550602971344,2.0,11.0,42.38008813212438
25.045690604535885,2.0,20.0,53.91480914283887
16.538436176637106,5.0,19.0,52.438829950733066
20.41795775152599,2.0,20.0,49.30514916152115
28.065488499895917,1.0,9.0,41.53285703009386
22.708584568199523,1.0,17.0,41.899518399708725
33.59664769990847,4.0,14.0,
23.96658919697186,1.0,14.0,42.26862123147253
22.960245582450156,2.0,11.0,38.5946946166415
20.454417678987493,2.0,19.0,46.956580406282164
22.66770452391141,3.0,14.0,42.451110032864975
21.23765081809728,1.0,7.0,26.610140978019547
25.54054338344295,5.0,12.0,53.18312244583702
26.78351158397292,5.0,9.0,51.71978128282989
18.070052697460252,4.0,,40.291836675226214
15.34383523221111,3.0,6.0,31.278518214243825
12.818973134483517,5.0,8.0,39.03350759815033
24.539956634562717,4.0,11.0,151.7140569029499
16.483166969130632,1.0,18.0,44.20152120584986
11.235547035237586,3.0,14.0,41.937674060629675
,3.0,8.0,39.01553876444612
34.46499758716395,2.0,13.0,55.235751336047045
21.969645442300532,,6.0,30.205708810872476
26.19245387225821,3.0,10.0,44.228431122750564
22.409146792737825,4.0,,46.56892408318441
21.505551734044285,5.0,10.0,43.595167100935264
26.595382414938843,1.0,,42.69657234472744
20.548627279056742,1.0,13.0,42.47171585609721
23.336961570359513,3.0,14.0,
23.608489030980067,3.0,16.0,51.924882513300396
18.659547731784755,3.0,13.0,44.4467192546066
26.960211747682614,4.0,13.0,54.62032143687812
21.125201216522957,2.0,13.0,43.4952078067816
18.221274202535778,3.0,7.0,
24.682549217852017,2.0,16.0,47.22462613392784
17.507660091044812,2.0,,46.22082398743508
,1.0,18.0,47.100570437001686
21.95440501677898,5.0,13.0,
27.42947782915789,5.0,7.0,47.845873140065294
24.373491164399763,4.0,14.0,53.52843222536115
,4.0,7.0,41.18595697206736
26.088831496001436,5.0,9.0,52.289421108590915
28.951037745086566,5.0,10.0,52.02140505576335
24.789051531759313,1.0,13.0,42.135770537225135
22.051763099216902,1.0,5.0,25.609552014063034
15.440818838249202,5.0,19.0,56.55381028223451
16.674431684623137,3.0,12.0,146.51005121381442
20.47387647822666,3.0,18.0,
18.952438989203586,1.0,18.0,48.11230536222791
21.06514348507277,2.0,8.0,35.261554259422645
22.283249624485535,5.0,14.0,58.10029752159938
24.648463771783653,4.0,11.0,51.74892360221462
21.647506109704544,3.0,10.0,41.96523645465517
24.43250821913101,2.0,19.0,55.107139706056515
22.3223720740506,3.0,10.0,41.1424103846618
12.122667168230643,2.0,,35.32985595817739
17.303323030906228,5.0,8.0,41.932031787040025
21.279562221391924,5.0,10.0,49.75233257682689
15.951526285794461,5.0,7.0,36.32062745747684
24.999643649981024,1.0,9.0,
29.65375416171849,2.0,17.0,56.72976711701089
28.093809258486584,4.0,17.0,177.04810720470235
,4.0,18.0,55.97179725082154
29.45363068424976,5.0,19.0,68.79875374061363
22.743337286010558,4.0,17.0,53.138670066241815
20.314570144409803,3.0,6.0,37.069550125597324
18.9329866822953,2.0,7.0,35.16154548039555
20.487651567559357,2.0,17.0,50.95216660753537
20.059115907293858,2.0,13.0,41.91919842430155
22.85208111187744,3.0,,45.84114700970001
22.802869905249324,1.0,7.0,28.313691553604876
22.015230100767074,3.0,6.0,37.33260049135909
24.184690848731748,2.0,9.0,40.99710295508922
27.953231373931708,2.0,,50.86631024129865
26.747770677206617,2.0,18.0,51.57710669856573
14.575510157750482,4.0,9.0,37.84848230435536
9.230394325490225,1.0,5.0,17.116009439649496
26.67159955619637,3.0,7.0,34.96508154193907
15.165606507922895,2.0,,31.09934344535396
20.87617299053658,5.0,13.0,54.68471291235899
16.149434869703203,1.0,9.0,28.225804639922114
12.9900978120999,5.0,8.0,40.560469845677275
24.70731364102394,1.0,20.0,56.196803345270396
25.795775801513233,2.0,7.0,38.77534291705051
19.1174479963664,1.0,14.0,37.450665005591006
9.044788539275451,1.0,17.0,38.5685345728772
19.268777758737585,2.0,13.0,41.555691174794006
23.959020027012734,5.0,18.0,61.301219822485436
14.605442156129357,5.0,11.0,40.449532873628065
22.91679959889578,4.0,16.0,52.831092633055334
21.923450754135022,5.0,11.0,46.34759531748527
24.896457498005443,5.0,18.0,64.79455650528492
22.597901842070765,1.0,17.0,51.181429287407184
17.13465529559222,4.0,12.0,46.47878053393627
27.982857508322457,2.0,14.0,
21.20735213486515,2.0,5.0,29.545368429805137
21.86347730245034,3.0,15.0,50.420030400904274
17.333660204634022,4.0,8.0,36.61570012272541
19.783588744042447,,17.0,44.23278537998929
17.575986429865495,3.0,17.0,46.096385349572174
21.135269700382885,3.0,9.0,41.36013828749791
30.558542400711715,2.0,9.0,46.04955868243021
15.140494285343218,5.0,5.0,37.33896233625415
13.932193010616295,1.0,7.0,26.31911123471474
29.355851637468042,4.0,6.0,45.94859173174352
20.95338161424067,3.0,16.0,46.631239193350915
18.654636306700418,1.0,11.0,31.166678853558412
27.19952343698038,2.0,20.0,
18.97192230131568,3.0,17.0,52.9802315327499
31.130048567734683,3.0,18.0,60.10234424944445
25.389629356696346,2.0,,39.82852983572255
19.560442959271487,,7.0,32.196342603748874
32.786541066327516,2.0,15.0,49.19936783824747
18.97142538498331,1.0,12.0,36.89841356407108
25.710476860046533,1.0,5.0,29.41882540371899
23.49646290203246,1.0,5.0,137.38857250228804
28.50870644699399,5.0,18.0,64.71295328781376
29.807555983634263,3.0,10.0,47.30825717989599
22.160020745328833,1.0,5.0,27.755579479628032
18.232910648269083,5.0,8.0,40.60526958254107
24.299860714695583,3.0,10.0,39.3552435465064
18.61142315123947,1.0,5.0,28.24918420499576
32.066936237633115,2.0,17.0,55.25183714978488
22.682676655413687,4.0,13.0,48.242884593801435
20.173392243439455,,19.0,
22.923401529324543,,8.0,38.992062256845216
15.264368552351517,1.0,13.0,33.21425556576326
17.141929807446743,2.0,13.0,44.96302290142813
28.00206953972213,4.0,17.0,
18.71552860514302,5.0,10.0,42.39901440561789
,2.0,17.0,38.66833692327726
,4.0,11.0,51.25079373890662
27.928520773314986,,19.0,59.80656678107329
25.594766553325336,2.0,20.0,54.84720396295036
26.980238429029082,2.0,17.0,51.83548789733577
18.216024557152696,2.0,5.0,25.333431726872114
14.89094666629078,3.0,,34.18404839319772
29.506668259777435,5.0,7.0,
20.38660080578932,1.0,14.0,42.14268194960968
20.745834917724764,4.0,14.0,50.018323027135196
28.640970709245288,1.0,17.0,
24.7811500470033,2.0,10.0,45.181975562244524
24.27943886040804,5.0,8.0,43.559100420043215
32.825011724505416,5.0,19.0,68.77896376981585
18.782408848099287,3.0,17.0,55.988844320608386
26.639200640406187,2.0,18.0,50.83598203325941
22.285065624485423,4.0,17.0,57.720928355123746
23.342961394316283,3.0,13.0,48.818362761261994
29.64234213206266,2.0,11.0,43.66702454172506
24.53917878144812,3.0,19.0,54.72924659050922
24.691480395248163,1.0,18.0,55.28801590280286
27.36253668654901,2.0,19.0,61.864887219069615
20.175236352285573,4.0,8.0,41.42993600309777
17.803951663304968,4.0,17.0,47.58454835311906
16.775954029894834,2.0,15.0,45.69133683303354
12.16821705311999,3.0,10.0,29.563267758165896
32.28103564970161,5.0,6.0,51.970425595680844
16.483958171391585,2.0,18.0,41.32937971469297
20.89373188207114,4.0,20.0,58.737841015816635
20.615933500555396,1.0,7.0,32.64768914915149
,,19.0,50.8535515581421
26.078686062696484,5.0,20.0,64.27781151880309
26.302367441798726,4.0,15.0,56.00182980547318
19.08461280715531,5.0,11.0,45.735148906197274
21.164391431067944,2.0,15.0,43.41828941857475
23.412899752441497,,16.0,54.32989339392554
20.756544369082263,3.0,8.0,40.71780696467642
30.036727880099964,3.0,18.0,64.13624702501676
24.454874758191256,4.0,20.0,63.67896330057406
25.674388930249087,4.0,16.0,61.19959492784237
25.314406343337062,1.0,14.0,42.647183361817355
27.867369287426627,4.0,20.0,66.08424940152456
22.905107793518535,1.0,11.0,34.767546612456435
15.515840260220767,1.0,13.0,43.706045553490156
23.998439758763208,1.0,18.0,49.499192995095385
18.743215531040853,1.0,17.0,45.90689321794913
19.356916591251217,2.0,9.0,29.698138549797072
24.931820093775467,3.0,18.0,58.28945971275671
28.19141535716818,1.0,5.0,33.39423000282385
22.106357883680307,3.0,9.0,41.57740100752641
23.544165062994818,1.0,10.0,36.87604859646981
30.51107472317619,3.0,18.0,60.04946827618883
23.203765897442842,4.0,,52.13856699527653
35.008415570901974,4.0,6.0,48.73775972298943
24.82754822815772,3.0,12.0,51.266864357898044
13.196186204220911,1.0,17.0,37.95479909511209
25.766708105522664,2.0,6.0,42.38971774497669
23.90579192441389,3.0,19.0,56.80876423269838
28.448763770413727,5.0,18.0,68.95891210561241
25.36590675634979,2.0,13.0,49.22450372234561
21.307720080081133,5.0,18.0,54.35586542038539
15.878508818553172,3.0,17.0,43.147204052545916
20.954883713569874,1.0,6.0,26.729214651234216
17.7473977289535,5.0,7.0,35.066867067229126
19.097382750976386,3.0,12.0,41.03871964278171
24.94289202210305,2.0,15.0,48.538667484477905
30.34952252175703,1.0,10.0,44.22544641777241
23.973357649114906,5.0,5.0,42.22041536302496
16.020584689824076,3.0,19.0,50.332187105681044
24.223013341100703,1.0,20.0,55.44963454303974
27.983157433228257,1.0,8.0,40.05617547283776
18.95108547840309,4.0,9.0,46.384392122055644
21.32991416663541,1.0,18.0,47.623802865570816
22.073440973645987,3.0,15.0,41.92581818327375
18.075508434588798,2.0,,32.24200260064408
25.241402169219295,4.0,5.0,46.50021537637641
21.395259256961094,3.0,7.0,39.69416568721245
,3.0,17.0,57.544029983989596
17.562539110989498,3.0,13.0,42.83452090701079
19.812708498382946,5.0,6.0,42.58957674548583
25.611906789138857,5.0,5.0,46.91331102838549
20.135834239541165,2.0,11.0,37.605916446774195
30.634819256167027,3.0,17.0,57.5055065559342
20.001819071926988,5.0,11.0,48.86556444361962
23.12342362875943,5.0,9.0,49.906523493821965
,5.0,6.0,37.06425623370811
14.908171335334842,2.0,,44.342198967340686
13.19595594009612,2.0,5.0,18.196402003379866
14.371718427149526,3.0,17.0,45.62964305525214
28.31292051713591,4.0,9.0,53.219179778487465
19.240709270537767,3.0,14.0,43.52051233883491
34.79099642834126,5.0,8.0,53.97454431505882
19.178762006713058,5.0,13.0,51.82881690945349
22.922756515985185,1.0,,133.26478626098702
29.710549762839378,3.0,9.0,49.13693970945406
32.03046444079561,5.0,15.0,63.23632540716294
32.30751788318199,5.0,14.0,63.55741482839788
28.041831152965713,4.0,16.0,60.013214902923174
27.120312629057313,1.0,16.0,46.58501299665739
24.962634746005914,3.0,6.0,32.71697168126346
25.89180538083319,2.0,8.0,36.02237148888607
19.244071418357333,3.0,17.0,54.21144987791953
17.909005582888465,3.0,16.0,53.966844021872966
21.98312771294524,4.0,13.0,48.81344695159487
21.149076887375358,3.0,12.0,48.11980165260486
19.733859753363625,4.0,7.0,37.39489327914994
25.481937237283578,4.0,12.0,51.43264913697266
26.776526042852552,5.0,,64.57860591903963
22.442034431459238,2.0,17.0,52.49727315916029
29.38765040527631,4.0,6.0,
16.291554429332475,1.0,,23.85540304634341
21.03170270360141,1.0,18.0,46.96561512780166
18.415888396985977,2.0,9.0,36.683009973959734
12.6673169146347,4.0,15.0,45.12481286743282
21.586596570786504,2.0,16.0,45.8621970517328
21.39126245808358,5.0,18.0,56.4139756016171
29.567248716210656,1.0,14.0,42.59312380649397
25.154058422773886,,14.0,48.7544874763593
16.879065878353977,1.0,12.0,34.04451119528637
31.27046283167094,4.0,5.0,46.17825194103196
28.105168477626766,2.0,8.0,
24.91048851734308,1.0,20.0,54.93295361308517
20.86757950575084,3.0,5.0,31.411588319375515
17.202803816382602,3.0,5.0,28.720931268460582
20.138966119644735,2.0,16.0,49.8573321956133
27.44374309852093,2.0,9.0,34.02294926000229
31.422931529673043,1.0,10.0,39.45785840610167
29.716217641360945,4.0,19.0,64.40991078815853
19.55575289106863,5.0,5.0,38.12968932569892
16.401912833554945,3.0,15.0,39.51557673493725
22.70443123455602,2.0,10.0,37.68092384106465
13.157803172185742,5.0,9.0,41.900288088946695
23.615838570923906,5.0,20.0,60.404179555626044
21.261987068506656,5.0,8.0,
19.66981749065879,4.0,14.0,46.58737322132216
14.026484663666022,2.0,9.0,25.102415551880426
24.568000532848583,3.0,12.0,49.111656983997825
19.336495801690443,2.0,13.0,41.721271968677215
16.15041582144856,1.0,15.0,34.022522780287254
,3.0,20.0,43.48261420841115
21.862425474746818,2.0,18.0,55.66482962490887
30.86125798334872,3.0,16.0,59.66406341401233
30.30629607273935,1.0,6.0,39.59119503598717
19.714518717068643,3.0,10.0,36.356661968381246
18.988939698191096,5.0,7.0,44.36698711355384
24.34387128037512,4.0,19.0,55.70323799484092
17.008072804058543,1.0,6.0,21.42950063919082
23.50895949909733,3.0,16.0,54.31252553973242
25.830401391923452,1.0,18.0,
28.13466611942154,5.0,17.0,
,4.0,5.0,32.94215406043004
20.98163124911517,1.0,8.0,28.869118014765064
17.610087066217194,5.0,12.0,50.54758434362598
17.8655982298007,5.0,7.0,37.930222254533895
20.867605540492367,5.0,9.0,47.57954890590911
23.83682753408089,3.0,18.0,51.72930293547602
26.567923131166246,2.0,14.0,47.424536286356364
17.984105246598276,1.0,9.0,33.1098789460491
29.46344284479761,2.0,9.0,40.533581921977756
20.644381994787157,5.0,15.0,57.08368613190371
21.89316352825782,2.0,13.0,41.933674299862425
18.263941604260882,5.0,19.0,58.471426787782676
9.878798698635292,5.0,12.0,37.895051394312915
26.42022698180525,,12.0,48.825096358726476
25.684219485462165,,17.0,55.514948522670124
20.593362214408934,2.0,,46.147769961467965
22.33495358612436,1.0,5.0,33.006572024443074
24.579696088520496,2.0,5.0,36.52612661461513
14.187270715567287,1.0,6.0,24.70521530552002
19.354736613268525,2.0,18.0,
25.971323398109135,3.0,12.0,45.250821854660934
15.728552884153753,3.0,14.0,39.673999431269706
23.467789660833148,1.0,5.0,28.362730516363023
15.217090976882975,4.0,19.0,53.51406042520884
24.332149912167633,1.0,8.0,36.3085346025597
21.821792588512583,2.0,13.0,43.00065857055634
13.924340920472453,5.0,6.0,36.83581709838157
27.823696772285857,3.0,7.0,44.56681133229061
18.327042116009753,5.0,15.0,51.04636549027562
17.948737814928094,3.0,10.0,41.6541306734695
23.002845986154714,2.0,17.0,46.95107621906209
27.743186747143575,,19.0,61.45369514859055
16.920890905108017,1.0,15.0,39.13260499783458
22.30839924923986,,14.0,54.37261956152846
24.144082501652864,5.0,7.0,43.71186159578505
25.46552803631572,2.0,,58.61438569427523
22.882207776386124,5.0,19.0,59.993057363818316
20.164860804583387,2.0,,38.29426332421765
17.862048896756402,4.0,13.0,49.971735316212815
22.430719415231874,1.0,13.0,41.797911795113954
16.639304940071966,3.0,14.0,42.37293410010113
7.393247582526964,3.0,9.0,
24.182799020788337,3.0,11.0,38.86312232642517
26.519674205430977,,13.0,54.3353737204579
10.185337822290808,1.0,12.0,25.813785108801802
16.95134647645031,5.0,15.0,48.14662751303383
25.095771305025988,5.0,11.0,53.22964053952162
32.2874773485585,1.0,16.0,51.54032687714456
22.10396853837704,1.0,12.0,39.33597357488957
18.35998529385433,3.0,9.0,38.56973621983477
21.0855177944758,5.0,9.0,50.18251469019833
28.874382095740923,1.0,,40.19522669197295
18.770179104377323,,,58.36729932298145
18.00403996674873,,5.0,24.67799724318921
19.58628238908984,2.0,10.0,34.93542008271245
17.233356958706437,3.0,9.0,
22.613351579973976,1.0,12.0,40.207382047421916
,4.0,12.0,55.85271687132899
23.615396365580146,1.0,6.0,34.94982282015377
20.738232489368563,2.0,15.0,42.54763691461244
20.54094365542228,4.0,10.0,130.92917309458824
14.184045956516716,4.0,16.0,47.27901442709814
26.415548885735795,1.0,15.0,42.36140264194822
21.61081401493599,2.0,14.0,43.05533444315099
21.09760043204687,4.0,14.0,43.341341922646244
37.965537839224304,3.0,19.0,63.81738416465167
23.49376454182843,3.0,10.0,46.46380170731685
18.24104474952408,5.0,7.0,
19.868212018972283,5.0,5.0,43.78752406119692
27.742228545983775,2.0,11.0,44.60036862777909
22.56635205268882,4.0,,50.844485021020944
14.808610108413166,3.0,9.0,34.99331193331652
26.59614467287602,3.0,16.0,65.04295959239775
18.65927957230503,2.0,20.0,
31.366488881087726,4.0,16.0,58.57137726275575
,2.0,,50.142218712939695
19.763390521706246,1.0,9.0,32.76840956695305
28.405081808675565,3.0,15.0,56.386780516998456
22.339277552637018,,12.0,47.491082081941535
26.263868375611096,2.0,16.0,52.7744214552204
24.423664086472375,1.0,9.0,34.9266532397323
17.768216725045633,5.0,9.0,
18.78225083841269,3.0,5.0,27.608180772199848
27.149804087905807,2.0,6.0,35.90636527354921
20.326123339467294,3.0,9.0,41.46527434851099
19.981757683790015,5.0,11.0,45.11389799950626
17.224387103253235,2.0,7.0,30.124183954298026
24.117995327967307,1.0,16.0,44.190426237029264
32.31262459621573,3.0,19.0,63.23508113112902
16.662335428728635,1.0,5.0,21.731071418918457
22.12109728336379,5.0,15.0,55.43401214537717
29.061102777077146,5.0,16.0,61.2600146521038
21.601793043771423,3.0,6.0,39.26315825043837
,5.0,,46.06598603226013
,4.0,20.0,57.56481526059022
24.141535486038244,3.0,16.0,
21.064278674977256,4.0,13.0,47.04815737231906
26.928649978399314,5.0,12.0,55.54732190076429
27.936930257823754,3.0,19.0,60.45792262611567
34.94781821009307,4.0,,44.69401665313377
24.898165866067878,5.0,12.0,53.01919187029489
23.628981582910832,2.0,17.0,52.41907026002734
22.97192150788668,2.0,13.0,41.72923995477382
20.23416853594656,1.0,7.0,32.28989631306702
23.692419217308455,2.0,20.0,56.02071044572745
20.522992949304854,4.0,10.0,42.228050799225706
22.84230488134807,2.0,12.0,43.899553965727264
28.5879876780398,3.0,14.0,51.764614085465645
16.967287173601793,3.0,11.0,39.90422415679696
27.699392805645225,3.0,13.0,49.8797494119149
28.58557533669933,2.0,11.0,47.015476022702856
21.409657365044605,2.0,5.0,34.66820011283218
11.390725504957027,1.0,13.0,30.30422355630492
18.960890064527838,5.0,16.0,56.875392547172815
28.484972732805545,1.0,20.0,54.891091387592866
21.88565968850559,4.0,9.0,
17.003488838525445,3.0,10.0,36.416997671474455
19.47612539385891,2.0,6.0,25.51688020130498
,5.0,20.0,67.46354906262494
24.7336678410069,5.0,19.0,
20.80533950415153,2.0,6.0,32.13312278653491
20.165877940926563,1.0,17.0,49.296263573639784
20.04120925478089,5.0,8.0,48.02683079415322
17.387949077507486,1.0,8.0,32.834203446349534
30.07687844734721,2.0,9.0,42.855517563532885
20.3883976539433,1.0,11.0,34.95256086569512
28.085792604127484,3.0,17.0,53.914162032679656
29.606580259612258,2.0,15.0,52.37077451494281
26.9915544907398,2.0,16.0,51.61800370622944
19.841898436409757,5.0,19.0,60.988853436264584
24.018650451683047,5.0,5.0,38.50838113927
21.879021968045418,,20.0,
17.48149069634936,3.0,14.0,38.90035579480936
23.621796408608017,3.0,8.0,37.74932093648028
16.10480104420099,4.0,17.0,53.061744518765465
27.93839694230782,2.0,13.0,
19.676913513508033,5.0,20.0,65.9734653163699
23.005798279364196,2.0,20.0,158.85438230176533
23.41643935773071,,12.0,41.23687494165346
20.705475131479613,3.0,7.0,40.064988495513596
24.933469007376374,4.0,10.0,46.583673906524155
19.62548171688738,1.0,15.0,38.98781193035111
26.35648648728622,2.0,13.0,46.29736221803766
15.270101598766257,,12.0,34.0595455372963
22.63189789773206,,11.0,53.17773261067559
31.694644995291423,1.0,11.0,43.80905026229668
,3.0,5.0,
18.611275147375743,2.0,19.0,47.470385245880024
24.569539248294575,2.0,9.0,39.2053607132006
22.89790890969799,1.0,11.0,38.17719619014375
23.753150496367795,1.0,18.0,48.564208227546736
24.445935650738317,1.0,17.0,47.60509968624799
25.17360734280885,4.0,6.0,42.78816392925113
,5.0,19.0,62.24277210845736
24.049093284642563,3.0,10.0,43.91484889137192
20.793711726907286,2.0,18.0,48.68138070475104
25.362868506013655,2.0,6.0,29.29633088665819
31.499409674476077,5.0,7.0,
21.33683126808713,1.0,5.0,25.193522439273924
17.127353476646793,1.0,7.0,32.21306209664103
27.53540334643486,2.0,19.0,57.885834842853576
21.398094180232007,,11.0,49.43144360679144
11.136652269929819,2.0,9.0,26.948406520823585
26.23710838575211,1.0,8.0,34.45264096733182
19.323359070230385,3.0,19.0,
21.547333588479198,1.0,19.0,47.75863887188321
23.659901652845072,3.0,17.0,57.55474942913266
22.952498398895333,4.0,16.0,
25.5472590856952,5.0,12.0,51.67852335371511
19.822568147150783,4.0,12.0,48.636615712407476
24.565528990880413,1.0,20.0,55.4228466183678
20.702266612080415,5.0,5.0,36.9001917167644
25.694052404437514,1.0,13.0,46.54610218644419
25.076837420065267,5.0,20.0,63.75737906474365
17.322806489777022,5.0,18.0,52.41046644604865
27.42991058087516,1.0,13.0,48.938864437719076
19.32018277442976,1.0,6.0,27.732028263621707
,5.0,6.0,44.32864680766965
,5.0,12.0,52.59363845792317
31.190918383975614,1.0,16.0,49.04296211944795
20.88267008814074,1.0,15.0,40.520425307766466
20.253416019409013,2.0,10.0,41.51343830352661
21.902901970561338,2.0,7.0,39.59971955846328
20.484101085828623,,16.0,43.04777053264752
25.99970950971025,4.0,6.0,40.63169188981412
13.91844695781706,5.0,9.0,39.64792235151106
16.73158790426823,3.0,19.0,51.487351919193
16.660985392104035,4.0,12.0,40.47763135805228
26.75153795986788,5.0,10.0,53.35255187765094
30.553066862909624,3.0,16.0,59.620420503402116
21.477753907312643,2.0,7.0,36.233138475842466
21.155891384049948,3.0,16.0,52.182105584443974
22.350260815565907,1.0,16.0,45.12390657410071
27.809391513040953,1.0,13.0,47.71918079817319
17.36323432904713,5.0,12.0,48.52278625187235
23.191844913673926,4.0,14.0,47.101850579109104
26.87598814891215,2.0,10.0,
24.505470849699226,5.0,5.0,43.030100958016305
22.947908082993717,2.0,6.0,37.21578189728336
27.005230462835705,1.0,20.0,55.94232073843758
8.483838535003814,4.0,8.0,32.55201792071788
25.38937659765454,,6.0,38.1342330883833
18.72962158436288,,7.0,28.685726327023477
12.846835515717716,,20.0,52.70378820447045
24.556012997624904,4.0,,
28.86829272581479,3.0,20.0,62.40856114619782
21.31275742686154,2.0,12.0,42.83258221371376
26.764372736014693,4.0,13.0,53.591121960141095
30.061391289943227,1.0,10.0,45.572728226734235
28.57457226792024,3.0,8.0,44.53702045820962
30.199822646856965,2.0,15.0,52.567615464542854
25.71063745535946,2.0,6.0,32.42642397520394
22.377168194507963,4.0,11.0,50.04491008707672
13.990170940514158,4.0,14.0,41.37087967125073
20.769687559350256,5.0,15.0,
17.783767023419042,5.0,11.0,48.1298818119954
32.85471358748907,4.0,14.0,64.65177835589111
21.120570937838316,5.0,13.0,52.07634501138788
22.61602403392243,1.0,9.0,
24.75742688020234,1.0,14.0,43.88810066837833
22.218012231862268,,8.0,
,4.0,14.0,65.67946908026966
18.88675319132774,1.0,,29.455142824726423
22.973037276186215,2.0,16.0,57.14240293969578
18.28764707150976,4.0,6.0,40.515218418046786
15.399887443896471,3.0,6.0,28.595502632420885
18.941154545473573,3.0,20.0,56.102467795544996
21.81481601475794,4.0,16.0,49.25859018585902
19.8534888774137,5.0,13.0,52.16188800801671
18.53789510063072,1.0,11.0,35.296614603996524
14.968412681640832,1.0,11.0,34.07415266087772
21.584472136856526,4.0,17.0,53.55564368033376
14.476398129844988,2.0,9.0,31.558192128042986
25.80027981844801,,11.0,53.5690478718922
22.412198764672517,2.0,13.0,41.96436974453716
14.712242502675348,4.0,14.0,48.98808005814595
20.453954614750682,4.0,9.0,42.25357927567833
18.239217972047083,2.0,13.0,41.12449629397494
23.5958725520959,3.0,5.0,32.87836440836867
28.70225223011572,4.0,17.0,55.507777297826586
12.624137651771278,,19.0,49.56028771602993
22.575130395737087,2.0,16.0,49.849047781274784
21.199336022166797,3.0,7.0,34.088596425444436
25.356700382252328,2.0,11.0,44.971993434930255
23.065983141188447,3.0,8.0,44.417011151306404
18.240153341305906,3.0,,54.40505223184013
20.40473032166691,5.0,6.0,41.60271618751384
,4.0,16.0,52.38294339920937
27.38003569299299,3.0,18.0,61.216099406793774
22.10655824335971,4.0,7.0,41.12040406305597
31.50595342876504,5.0,11.0,58.695847618271664
21.696695930926897,4.0,12.0,45.661109907779576
18.457966165447687,1.0,,121.36207507610843
14.431428036935865,3.0,13.0,38.52776274494076
12.984301618720275,5.0,10.0,39.40836912702937
,,14.0,37.161960955000474
23.335633255057417,5.0,13.0,56.608434186619114
